Date, Open, High, Low, Close, Adj, Volume
Aug 21 2007,245.03,259.81,259.81,242.44,4.36M,-3.82%
Aug 20 2007,254.76,261.50,265.34,253.68,4.39M,-0.05%
Aug 17 2007,254.90,262.59,263.80,250.81,6.90M,-2.93%
Aug 16 2007,262.59,265.49,270.22,261.87,6.66M,-3.74%
Aug 14 2007,272.79,273.93,275.14,270.31,1.22M,-0.37%
Aug 13 2007,273.81,277.55,277.55,271.56,1.21M,-0.88%
Aug 10 2007,276.23,269.11,278.40,260.76,6.29M,-0.10%
Aug 09 2007,276.52,279.97,286.93,273.98,5.07M,-0.60%
Aug 08 2007,278.18,277.55,282.14,269.83,4.06M,3.90%
Aug 07 2007,267.73,268.65,269.78,264.06,2.99M,0.90%
Aug 06 2007,265.35,263.07,269.83,259.21,2.74M,0.23%
Aug 03 2007,264.74,268.86,268.86,261.41,1.99M,0.16%
Aug 02 2007,264.32,270.31,271.40,263.07,1.91M,-1.79%
Aug 01 2007,269.14,275.14,276.35,267.97,4.40M,-3.56%
Jul 31 2007,279.07,277.79,280.45,272.73,3.22M,1.75%
Jul 30 2007,274.28,277.55,282.38,272.79,1.84M,-1.44%
Jul 27 2007D,278.28,279.97,283.59,271.76,3.20M,-3.03%
Jul 26 2007,286.99,278.76,292.03,276.37,6.00M,3.56%
Jul 25 2007,277.12,281.90,282.62,276.35,2.67M,-2.02%
Jul 24 2007,282.84,287.18,287.69,281.66,3.13M,-1.60%
Jul 23 2007,287.44,282.33,288.41,280.47,4.72M,1.28%
Jul 20 2007,283.80,286.97,287.20,281.75,3.74M,-0.53%
Jul 19 2007,285.32,281.66,286.00,281.29,4.08M,1.33%
Jul 18 2007,281.57,279.24,282.38,276.91,4.37M,0.94%
Jul 17 2007,278.94,283.78,283.78,277.55,6.16M,2.43%
Jul 16 2007,272.32,273.93,274.66,268.86,3.99M,-0.67%
Jul 13 2007,274.17,298.33,304.46,272.79,5.78M,-2.28%
Jul 12 2007,280.58,278.76,282.14,273.69,5.76M,1.19%
Jul 11 2007,277.29,285.28,286.00,265.49,6.06M,-2.89%
Jul 10 2007,285.55,286.00,289.62,281.90,7.49M,0.54%
Jul 09 2007,284.01,281.99,285.37,281.17,5.36M,1.56%
Jul 06 2007,279.64,269.11,281.15,265.51,7.61M,4.23%
Jul 05 2007,268.30,272.29,272.29,265.68,3.18M,-0.54%
Jul 04 2007,269.75,272.24,275.14,269.35,2.42M,-0.88%
Jul 03 2007,272.15,277.55,277.55,271.28,1.83M,-0.60%
Jul 02 2007,273.80,278.28,278.28,272.97,1.48M,-1.30%
Jun 29 2007,277.40,275.38,279.00,275.15,3.00M,1.10%
Jun 28 2007,274.38,276.09,276.09,271.52,4.34M,0.33%
Jun 27 2007,273.49,272.70,274.83,271.28,2.96M,1.02%
Jun 26 2007,270.73,272.97,275.14,269.79,2.83M,-0.36%
Jun 25 2007,271.70,275.13,277.55,270.01,2.80M,-1.25%
Jun 22 2007,275.13,276.35,278.76,273.81,2.68M,-0.49%
Jun 21 2007,276.49,276.35,277.75,272.73,3.04M,-0.12%
Jun 20 2007,276.83,280.21,283.10,275.38,4.02M,-1.12%
Jun 19 2007,279.97,281.20,281.29,275.94,3.50M,-0.22%
Jun 18 2007,280.59,287.93,288.41,279.97,2.87M,-1.84%
Jun 15 2007D,285.86,294.45,294.45,284.79,4.98M,-1.67%
Jun 14 2007,290.72,292.03,294.45,289.93,4.18M,0.11%
Jun 13 2007,290.41,294.21,294.45,288.00,1.77M,-1.16%
Jun 12 2007,293.81,292.03,296.86,289.62,1.40M,-0.33%
Jun 11 2007,294.77,298.44,299.13,293.98,2.65M,0.10%
Jun 08 2007,294.47,291.19,296.98,287.21,6.02M,1.08%
Jun 07 2007,291.31,289.62,293.10,281.25,2.01M,0.55%
Jun 06 2007,289.71,293.24,293.72,284.36,3.83M,-0.63%
Jun 05 2007,291.56,293.92,293.92,289.62,1.75M,-0.01%
Jun 04 2007,291.58,296.38,301.69,290.10,1.85M,-0.87%
Jun 01 2007,294.13,296.64,296.64,292.31,1.73M,0.85%
May 31 2007,291.64,296.62,296.62,289.62,5.18M,-0.60%
May 30 2007,293.40,301.69,301.69,292.08,2.60M,-1.26%
May 29 2007,297.14,295.63,298.07,294.45,2.97M,0.46%
May 28 2007,295.78,301.69,301.69,295.30,2.59M,-0.36%
May 25 2007,296.85,294.68,298.07,291.55,5.24M,0.43%
May 24 2007,295.59,301.69,301.69,294.69,4.55M,-0.70%
May 23 2007,297.68,299.64,299.64,295.68,1.27M,0.22%
May 22 2007,297.02,298.67,300.24,294.70,6.16M,-0.52%
May 21 2007,298.56,306.52,306.52,296.86,2.86M,-1.26%
May 18 2007,302.38,304.09,307.96,301.69,2.92M,0.23%
May 17 2007,301.69,297.61,302.58,296.86,2.93M,2.11%
May 16 2007,295.46,305.31,305.31,292.17,6.52M,-1.12%
May 15 2007,298.80,304.10,304.10,295.65,4.20M,-0.98%
May 14 2007,301.75,308.57,308.57,300.75,1.26M,-0.18%
May 11 2007,302.30,301.69,303.86,292.03,3.87M,1.86%
May 10 2007,296.79,300.48,311.32,295.90,3.04M,-0.79%
May 09 2007,299.15,313.76,313.76,295.65,4.70M,-2.14%
May 08 2007,305.68,306.52,308.93,303.44,8.19M,-0.50%
May 07 2007,307.22,309.41,310.11,305.34,5.55M,-0.01%
May 04 2007,307.25,313.51,320.97,306.27,7.10M,-1.33%
May 03 2007,311.39,307.67,312.50,307.13,6.64M,1.91%
Apr 30 2007,305.55,299.53,306.49,290.83,3.89M,2.55%
Apr 27 2007,297.95,298.07,298.43,293.78,4.81M,-0.47%
Apr 26 2007,299.37,296.14,301.59,294.45,5.94M,1.56%
Apr 25 2007,294.77,295.65,296.11,291.55,21.75M,-0.29%
Apr 24 2007,295.62,300.24,304.58,294.21,6.92M,-1.84%
Apr 23 2007,301.16,302.89,306.47,300.48,2.27M,-0.78%
Apr 20 2007,303.53,302.17,306.02,301.71,2.87M,1.19%
Apr 19 2007,299.97,296.86,301.21,290.85,3.16M,-0.37%
Apr 18 2007,301.08,302.65,305.31,299.52,2.85M,-0.22%
Apr 17 2007,301.75,310.30,317.38,298.79,10.46M,-2.34%
Apr 16 2007,308.99,309.89,315.18,306.58,9.99M,1.45%
Apr 13 2007,304.58,292.03,306.13,288.17,9.78M,5.08%
Apr 12 2007,289.85,286.72,291.79,282.86,3.69M,0.87%
Apr 11 2007,287.34,290.92,291.90,286.48,3.83M,-0.57%
Apr 10 2007,288.98,293.77,295.65,288.50,3.48M,-1.63%
Apr 09 2007,293.77,289.74,296.08,289.74,2.28M,1.93%
Apr 05 2007,288.22,289.49,291.07,286.27,2.53M,-0.35%
Apr 04 2007,289.23,293.96,295.58,287.30,2.40M,-0.35%
Apr 03 2007,290.26,288.41,293.68,286.72,3.26M,1.13%
Apr 02 2007,287.01,292.03,294.45,286.00,3.88M,-3.62%
Mar 30 2007,297.79,301.29,302.85,294.51,2.81M,-1.16%
Mar 29 2007,301.29,286.95,303.33,286.95,10.27M,3.94%
Mar 28 2007,289.86,306.49,306.49,288.18,8.82M,-4.79%
Mar 26 2007,304.43,310.14,313.44,302.96,6.10M,-2.08%
Mar 23 2007,310.91,316.65,318.58,308.93,5.27M,-1.14%
Mar 22 2007,314.49,308.20,315.45,308.20,4.13M,2.85%
Mar 21 2007,305.79,304.34,306.37,299.27,1.97M,1.12%
Mar 20 2007,302.41,304.10,308.08,301.21,2.78M,-0.63%
Mar 19 2007,304.32,293.55,305.25,290.06,1.21M,1.88%
Mar 16 2007,298.71,299.61,303.58,293.28,4.22M,0.27%
Mar 15 2007,297.90,296.86,301.93,296.38,3.82M,1.71%
Mar 14 2007,292.89,295.65,299.73,290.83,3.82M,-4.10%
Mar 13 2007,305.40,295.78,306.25,289.64,2.03M,2.46%
Mar 12 2007,298.07,295.58,302.58,292.28,3.64M,1.89%
Mar 09 2007,292.55,296.45,297.59,289.14,3.23M,-0.51%
Mar 08 2007,294.06,287.21,296.79,287.21,2.27M,2.23%
Mar 07 2007,287.64,290.10,295.58,279.34,4.44M,-0.46%
Mar 06 2007,288.96,292.03,322.20,280.23,3.62M,3.61%
Mar 05 2007,278.89,287.21,289.38,277.55,5.12M,-4.38%
Mar 02 2007,291.68,302.85,304.10,289.86,5.31M,-3.68%
Mar 01 2007,302.81,289.62,306.03,287.30,7.86M,5.13%
Feb 28 2007,288.03,297.59,300.47,282.86,9.35M,-5.59%
Feb 27 2007,305.10,302.65,312.36,302.65,4.71M,-1.71%
Feb 26 2007,310.40,307.00,312.27,297.46,4.68M,0.68%
Feb 23 2007,308.29,312.55,313.63,307.24,3.17M,-1.31%
Feb 22 2007,312.38,313.76,316.75,310.38,6.94M,0.81%
Feb 21 2007,309.86,313.76,316.59,308.93,3.94M,-1.21%
Feb 20 2007,313.65,317.11,319.50,312.55,5.40M,-0.78%
Feb 19 2007,316.12,314.09,318.27,312.60,4.74M,1.36%
Feb 15 2007,311.89,305.31,313.76,295.68,3.67M,2.50%
Feb 14 2007,304.28,302.41,305.79,299.27,3.14M,0.63%
Feb 13 2007,302.39,303.14,310.11,298.07,4.13M,-0.23%
Feb 12 2007,303.09,301.69,313.44,301.69,1.79M,-2.45%
Feb 09 2007,310.71,316.02,317.97,309.69,1.99M,-1.31%
Feb 08 2007,314.84,316.51,317.35,313.12,2.65M,-0.14%
Feb 07 2007,315.28,313.76,316.75,312.60,2.60M,0.61%
Feb 06 2007,313.37,316.89,317.11,311.35,3.41M,-0.57%
Feb 05 2007,315.16,314.96,317.11,312.31,3.01M,0.41%
Feb 02 2007,313.88,313.51,315.45,312.56,4.27M,0.65%
Feb 01 2007,311.84,311.33,312.55,307.72,1.86M,1.11%
Jan 31 2007,308.42,313.06,317.11,307.00,4.87M,-1.53%
Jan 29 2007,313.21,317.38,317.38,311.58,2.98M,-1.34%
Jan 25 2007,317.48,319.79,330.41,314.46,5.55M,0.63%
Jan 24 2007,315.48,316.53,317.13,313.31,2.36M,0.34%
Jan 23 2007,314.41,316.92,317.12,313.76,3.12M,-0.82%
Jan 22 2007D,317.00,313.78,319.16,311.35,3.18M,1.18%
Jan 19 2007,313.31,317.48,320.15,311.86,2.88M,-1.31%
Jan 18 2007,317.48,314.96,320.02,314.96,2.72M,0.83%
Jan 17 2007,314.88,320.97,322.20,313.76,2.63M,-1.47%
Jan 16 2007,319.57,335.22,335.22,318.34,7.63M,-0.17%
Jan 15 2007,320.12,325.82,330.17,313.77,12.26M,0.18%
Jan 12 2007,319.54,311.38,320.75,311.38,6.18M,3.63%
Jan 11 2007,308.36,289.36,313.27,289.36,7.40M,3.42%
Jan 10 2007,298.16,300.37,302.89,296.86,2.93M,-1.67%
Jan 09 2007,303.23,301.18,304.55,295.71,4.02M,1.01%
Jan 08 2007,300.19,303.86,303.86,293.24,4.95M,-1.52%
Jan 05 2007,304.83,305.31,306.18,302.44,2.72M,0.32%
Jan 04 2007,303.87,310.14,310.14,301.71,3.97M,-1.65%
Jan 03 2007,308.96,302.41,310.86,299.07,4.38M,2.53%
Jan 02 2007,301.33,296.72,303.62,293.48,1.55M,2.17%
Dec 29 2006,294.93,292.87,296.72,290.22,1.87M,0.83%
Dec 28 2006,292.49,290.92,294.45,286.72,2.42M,1.33%
Dec 27 2006,288.66,288.41,291.07,285.05,2.39M,0.39%
Dec 26 2006,287.55,278.28,288.27,278.28,1.80M,3.25%
Dec 22 2006,278.51,273.93,279.97,272.27,1.75M,1.50%
Dec 21 2006,274.40,274.42,277.55,268.14,2.26M,0.73%
Dec 20 2006,272.42,277.55,281.86,269.12,3.76M,-1.15%
Dec 19 2006,275.59,285.03,285.71,271.52,3.62M,-3.34%
Dec 18 2006,285.10,278.76,286.82,271.28,2.35M,1.82%
Dec 15 2006,280.01,281.99,281.99,277.07,2.31M,0.92%
Dec 14 2006,277.46,266.70,279.97,266.70,2.92M,2.57%
Dec 13 2006,270.52,270.43,275.38,260.74,3.62M,0.03%
Dec 12 2006,270.43,282.38,284.79,266.69,5.12M,-4.51%
Dec 11 2006,283.21,283.59,286.97,273.69,4.28M,-0.30%
Dec 08 2006,284.05,289.38,289.38,283.19,1.89M,-1.45%
Dec 07 2006,288.24,290.83,297.94,286.51,2.87M,-0.36%
Dec 06 2006,289.28,282.91,291.31,282.91,3.18M,0.56%
Dec 05 2006,287.67,291.96,291.96,286.00,2.12M,-0.04%
Dec 04 2006,287.79,289.62,292.28,287.21,2.23M,0.26%
Dec 01 2006,287.05,289.62,289.62,285.10,3.76M,-0.79%
Nov 30 2006,289.33,283.06,290.83,281.41,6.25M,2.94%
Nov 29 2006,281.06,279.97,282.09,277.55,2.60M,1.28%
Nov 28 2006,277.52,277.55,279.00,268.18,2.68M,-0.94%
Nov 27 2006,280.16,277.55,280.93,277.55,2.93M,0.94%
Nov 24 2006,277.55,277.55,279.22,274.21,3.21M,0.51%
Nov 23 2006,276.14,279.00,282.24,275.14,3.87M,-0.34%
Nov 22 2006,277.09,278.52,282.62,274.02,5.59M,-0.04%
Nov 21 2006,277.20,269.40,278.04,268.86,4.16M,2.75%
Nov 20 2006,269.79,261.88,270.55,257.17,5.17M,2.07%
Nov 17 2006,264.32,264.04,264.88,260.95,2.22M,0.72%
Nov 16 2006,262.43,265.49,266.93,261.50,2.10M,-0.86%
Nov 15 2006,264.71,269.11,270.80,263.20,2.70M,-0.85%
Nov 14 2006,266.99,260.90,267.90,260.90,6.00M,2.83%
Nov 13 2006,259.63,258.44,260.66,257.30,2.02M,0.66%
Nov 10 2006,257.93,258.25,264.21,257.06,3.31M,0.48%
Nov 09 2006,256.70,258.00,259.45,254.23,3.37M,0.03%
Nov 08 2006,256.63,257.04,258.46,253.70,2.44M,-0.17%
Nov 07 2006,257.07,259.21,261.84,255.88,3.22M,0.54%
Nov 06 2006,255.69,257.40,258.22,254.87,2.54M,-0.71%
Nov 03 2006,257.51,261.87,262.59,255.35,3.14M,-1.21%
Nov 02 2006,260.67,263.07,263.07,258.73,2.20M,-0.29%
Nov 01 2006,261.43,264.76,266.91,260.73,1.91M,-0.36%
Oct 31 2006,262.37,260.66,265.20,259.48,3.43M,0.72%
Oct 30 2006,260.50,259.69,262.59,255.88,4.15M,0.44%
Oct 27 2006,259.37,260.94,263.07,256.41,3.13M,-0.43%
Oct 26 2006,260.48,260.90,263.53,259.45,5.14M,-0.08%
Oct 23 2006D,260.68,264.25,264.25,256.17,1.33M,-0.96%
Oct 21 2006,263.20,267.66,267.66,262.61,427.30K,0.08%
Oct 20 2006,262.98,265.49,265.97,262.13,2.13M,-0.25%
Oct 19 2006,263.65,266.93,268.56,261.30,3.10M,-1.25%
Oct 18 2006,266.99,267.92,269.59,265.73,5.00M,-0.95%
Oct 17 2006,269.56,275.62,282.32,267.90,8.75M,-1.13%
Oct 16 2006,272.65,271.52,277.55,269.11,9.73M,2.37%
Oct 13 2006,266.35,262.93,270.31,261.17,4.87M,1.94%
Oct 12 2006,261.27,253.42,261.87,251.25,5.05M,3.62%
Oct 11 2006,252.15,248.59,260.51,248.59,6.77M,3.29%
Oct 10 2006,244.13,242.07,245.65,242.07,2.77M,0.93%
Oct 09 2006,241.87,237.73,243.52,236.66,1.55M,0.80%
Oct 06 2006,239.95,241.59,243.04,238.45,2.77M,-0.56%
Oct 05 2006,241.29,240.87,243.52,239.66,5.85M,1.25%
Oct 04 2006,238.31,245.21,245.21,237.33,6.95M,-2.65%
Oct 03 2006,244.80,249.80,249.80,243.52,1.63M,-0.76%
Sep 29 2006,246.67,246.68,249.82,246.18,1.75M,0.15%
Sep 28 2006,246.29,252.22,253.18,244.49,6.12M,-2.13%
Sep 27 2006,251.64,253.42,254.62,250.08,3.35M,-0.16%
Sep 26 2006,252.04,248.59,253.42,247.36,3.72M,1.82%
Sep 25 2006,247.53,252.69,253.42,246.72,1.35M,-1.34%
Sep 22 2006,250.90,252.21,254.35,248.62,2.49M,-1.27%
Sep 21 2006,254.14,249.07,255.32,245.69,5.11M,2.23%
Sep 20 2006,248.60,244.01,249.56,239.93,2.70M,1.98%
Sep 19 2006,243.78,240.63,246.18,239.03,3.97M,1.40%
Sep 18 2006,240.42,243.04,244.01,239.44,1.39M,-0.65%
Sep 15 2006,242.00,244.73,244.73,240.55,2.36M,-1.05%
Sep 14 2006,244.58,243.52,245.21,241.81,2.39M,1.34%
Sep 13 2006,241.34,237.25,243.28,236.76,2.31M,2.25%
Sep 12 2006,236.02,230.49,236.52,229.77,1.84M,2.56%
Sep 11 2006,230.12,241.11,241.11,229.04,4.07M,-3.79%
Sep 08 2006,239.18,242.80,242.80,237.73,1.57M,0.44%
Sep 07 2006,238.14,236.60,240.14,236.60,1.58M,-0.70%
Sep 06 2006,239.81,245.57,245.57,239.20,2.80M,-1.21%
Sep 05 2006,242.75,246.90,248.59,241.59,3.95M,-1.12%
Sep 04 2006,245.49,241.11,246.18,241.11,2.01M,1.79%
Sep 01 2006,241.17,240.39,241.59,239.20,1.73M,0.12%
Aug 31 2006,240.88,237.49,242.32,237.49,6.08M,1.45%
Aug 30 2006,237.44,239.20,240.14,236.78,2.74M,-0.64%
Aug 29 2006,238.96,237.73,239.42,237.25,2.68M,0.92%
Aug 28 2006,236.79,235.32,237.80,233.70,2.30M,0.69%
Aug 25 2006,235.17,234.35,235.78,233.54,2.61M,0.41%
Aug 24 2006,234.21,234.11,235.29,230.07,2.37M,0.76%
Aug 23 2006,232.44,235.56,236.22,231.72,2.50M,-1.26%
Aug 22 2006,235.41,234.59,237.25,234.11,2.18M,0.63%
Aug 21 2006,233.94,235.56,235.56,230.97,2.41M,-0.04%
Aug 18 2006,234.04,232.90,234.71,231.70,1.80M,1.00%
Aug 17 2006,231.73,235.32,237.25,231.21,2.50M,-1.24%
Aug 16 2006,234.64,236.28,237.61,233.63,3.80M,0.78%
Aug 14 2006,232.82,235.02,235.32,231.46,1.72M,-0.30%
Aug 11 2006,233.53,234.09,235.04,230.97,1.89M,0.19%
Aug 10 2006,233.08,231.94,235.32,231.70,2.28M,-0.04%
Aug 09 2006,233.17,229.28,235.32,227.71,2.05M,1.18%
Aug 08 2006,230.44,226.87,231.21,225.66,1.18M,2.00%
Aug 07 2006,225.93,229.52,229.77,224.70,1.72M,-1.31%
Aug 04 2006,228.93,231.70,232.61,227.59,2.67M,0.41%
Aug 03 2006,228.00,227.47,229.77,226.17,3.01M,0.48%
Aug 02 2006,226.92,223.25,227.47,222.04,1.78M,0.88%
Aug 01 2006,224.94,208.29,226.81,208.29,1.76M,-0.44%
Jul 31 2006,225.94,225.66,232.90,224.46,1.72M,0.83%
Jul 28 2006SD,224.08,226.89,235.30,223.01,3.02M,-2.26%
Jul 27 2006,229.25,228.68,231.69,226.33,7.40M,0.58%
Jul 26 2006,227.93,224.21,228.68,221.14,5.91M,2.25%
Jul 25 2006,222.92,222.04,223.85,220.24,4.64M,1.61%
Jul 24 2006,219.39,216.61,221.08,209.37,6.83M,2.86%
Jul 21 2006,213.30,216.97,217.79,211.50,4.39M,-2.14%
Jul 20 2006,217.96,214.31,219.63,213.60,6.31M,2.77%
Jul 19 2006,212.09,227.11,228.68,210.64,14.05M,-4.20%
Jul 18 2006,221.38,224.46,235.32,219.09,11.04M,-1.32%
Jul 17 2006,224.34,227.45,230.97,223.37,9.00M,-0.81%
Jul 14 2006,226.18,222.04,228.80,220.24,4.95M,0.37%
Jul 13 2006,225.34,228.32,229.13,223.28,5.38M,-1.21%
Jul 12 2006,228.11,214.80,230.37,214.80,9.52M,6.80%
Jul 11 2006,213.59,217.22,219.03,212.77,3.62M,-1.58%
Jul 10 2006,217.02,209.97,219.34,209.97,3.86M,2.96%
Jul 07 2006,210.78,219.59,221.05,209.97,2.93M,-3.19%
Jul 06 2006,217.73,220.59,221.08,216.27,2.31M,-2.08%
Jul 05 2006,222.36,219.27,224.70,217.22,4.25M,1.52%
Jul 04 2006,219.04,218.54,220.96,217.82,3.58M,0.83%
Jul 03 2006,217.24,210.22,218.12,209.06,4.29M,3.54%
Jun 30 2006,209.82,209.37,213.23,205.83,5.45M,3.45%
Jun 29 2006,202.83,206.35,207.56,201.53,6.32M,-1.05%
Jun 28 2006,204.98,195.49,206.66,193.80,4.79M,3.29%
Jun 27 2006,198.46,200.08,200.08,193.08,5.00M,0.68%
Jun 26 2006,197.12,207.56,207.56,195.26,6.58M,-3.93%
Jun 25 2006,205.19,199.11,206.95,199.11,263.52K,0.32%
Jun 23 2006,204.53,199.11,205.15,196.10,3.30M,1.08%
Jun 22 2006,202.34,199.11,203.94,199.11,3.67M,2.16%
Jun 21 2006,198.06,195.49,198.75,192.48,5.96M,2.11%
Jun 20 2006,193.97,203.70,203.70,193.08,3.69M,-3.66%
Jun 19 2006,201.33,202.73,203.34,197.45,4.29M,-0.99%
Jun 16 2006D,203.34,191.39,206.96,190.72,8.39M,8.67%
Jun 15 2006,187.11,191.39,191.39,181.13,5.97M,4.51%
Jun 14 2006,179.04,188.49,196.09,175.13,12.79M,-5.52%
Jun 13 2006,189.50,195.61,196.63,188.37,2.74M,-4.18%
Jun 12 2006,197.76,205.03,205.03,195.61,3.59M,-1.94%
Jun 09 2006,201.67,202.06,204.18,196.10,4.06M,1.41%
Jun 08 2006,198.86,208.16,208.16,194.43,5.36M,-3.29%
Jun 07 2006,205.62,217.22,217.22,204.33,5.41M,-2.57%
Jun 06 2006,211.05,210.55,215.74,203.94,2.97M,-1.06%
Jun 05 2006,213.31,216.49,217.75,211.69,3.21M,-1.47%
Jun 02 2006,216.49,206.95,217.22,203.70,4.21M,4.95%
Jun 01 2006,206.28,220.23,220.23,203.94,5.94M,-4.12%
May 31 2006,215.15,222.18,222.18,208.77,5.77M,-4.16%
May 30 2006,224.50,225.06,228.69,221.44,4.52M,0.53%
May 29 2006,223.32,225.06,225.06,222.08,2.80M,-0.84%
May 26 2006,225.22,228.08,229.28,222.16,2.21M,-0.57%
May 25 2006,226.50,214.80,229.09,210.58,5.84M,4.82%
May 24 2006,216.09,225.66,226.87,212.39,5.71M,-2.16%
May 23 2006,220.86,217.22,226.15,205.27,5.39M,2.79%
May 22 2006,214.86,231.70,231.70,210.46,4.70M,-5.91%
May 19 2006,228.36,235.32,236.50,223.43,4.87M,-1.73%
May 18 2006,232.38,240.14,241.34,229.28,4.54M,-4.51%
May 17 2006,243.35,240.75,243.76,240.14,1.34M,2.12%
May 16 2006,238.30,236.52,240.75,231.67,2.67M,0.71%
May 15 2006,236.63,238.94,241.47,231.70,4.03M,-1.77%
May 12 2006,240.89,242.68,244.35,237.77,2.78M,-1.12%
May 11 2006,243.61,244.89,244.89,242.00,1.96M,-0.15%
May 10 2006,243.97,246.71,247.02,241.63,1.98M,-0.16%
May 09 2006,244.35,245.21,246.71,241.95,1.80M,0.27%
May 08 2006,243.70,243.88,252.45,242.56,1.48M,0.64%
May 05 2006,242.15,247.99,247.99,240.75,2.71M,-1.81%
May 04 2006,246.62,244.73,248.34,243.92,3.93M,0.60%
May 03 2006,245.16,244.25,246.17,243.17,3.15M,0.91%
May 02 2006,242.94,239.42,244.29,238.94,6.24M,1.71%
Apr 29 2006,238.86,240.26,241.69,237.85,782.44K,0.07%
Apr 28 2006,238.70,230.13,240.26,220.88,5.29M,1.65%
Apr 27 2006,234.82,234.39,241.71,232.90,7.16M,0.18%
Apr 26 2006,234.39,232.66,236.04,230.49,7.07M,0.80%
Apr 25 2006,232.54,238.92,238.92,229.16,5.70M,-2.64%
Apr 24 2006,238.85,241.11,241.31,237.13,5.23M,-0.99%
Apr 21 2006,241.24,241.35,244.96,237.13,4.97M,0.46%
Apr 20 2006,240.13,243.75,244.36,238.33,6.30M,-1.14%
Apr 19 2006,242.89,244.85,247.38,241.11,9.80M,0.16%
Apr 18 2006,242.50,238.70,251.97,238.70,14.78M,5.40%
Apr 17 2006,230.07,220.23,230.61,219.06,9.69M,6.09%
Apr 13 2006,216.87,217.82,220.80,213.60,8.60M,0.92%
Apr 12 2006,214.90,229.07,229.28,212.75,13.16M,-5.98%
Apr 10 2006,228.57,229.28,231.69,226.87,7.03M,0.25%
Apr 07 2006,227.99,235.08,240.99,226.27,7.39M,-2.21%
Apr 05 2006,233.15,235.33,237.14,231.70,2.78M,-0.85%
Apr 04 2006,235.14,235.37,236.52,234.12,2.97M,-0.11%
Apr 03 2006,235.41,232.54,236.04,231.70,3.11M,1.84%
Mar 31 2006,231.15,236.27,236.27,230.49,2.92M,-2.67%
Mar 30 2006,237.50,229.63,242.56,229.63,5.78M,3.68%
Mar 29 2006,229.06,226.75,229.63,225.30,4.28M,0.56%
Mar 28 2006,227.79,229.28,230.61,226.99,3.75M,-0.18%
Mar 27 2006,228.19,228.68,230.49,227.54,2.93M,-0.03%
Mar 24 2006,228.25,227.71,229.89,225.55,2.92M,0.92%
Mar 23 2006,226.17,229.28,231.58,225.45,2.64M,-1.01%
Mar 22 2006,228.48,231.70,231.70,227.01,5.12M,-1.14%
Mar 21 2006,231.12,230.25,233.51,229.12,5.30M,0.38%
Mar 20 2006,230.25,226.15,231.09,225.12,7.01M,2.52%
Mar 17 2006,224.58,222.04,226.93,222.04,5.93M,1.40%
Mar 16 2006,221.49,219.27,222.03,217.98,4.60M,1.79%
Mar 14 2006,217.60,220.22,220.56,216.14,3.48M,-1.39%
Mar 13 2006,220.67,214.05,222.96,214.05,7.18M,3.68%
Mar 10 2006,212.83,204.18,214.20,203.94,6.43M,2.25%
Mar 09 2006,208.15,207.56,208.53,203.94,4.66M,0.13%
Mar 08 2006,207.87,209.01,209.97,205.75,3.81M,-0.12%
Mar 07 2006,208.13,209.99,211.18,207.56,1.99M,-1.12%
Mar 06 2006,210.49,207.08,211.54,206.35,3.63M,2.26%
Mar 03 2006,205.84,210.22,210.22,204.83,2.12M,-2.07%
Mar 02 2006,210.19,210.63,211.66,207.60,3.28M,0.09%
Mar 01 2006,210.00,205.15,210.63,203.61,4.51M,2.32%
Feb 28 2006,205.24,204.54,205.63,201.53,2.82M,0.62%
Feb 27 2006,203.98,201.17,204.54,201.09,2.52M,1.22%
Feb 24 2006,201.53,201.56,202.73,199.87,1.10M,-0.03%
Feb 23 2006,201.59,200.32,203.93,200.32,4.14M,0.52%
Feb 22 2006,200.54,201.53,201.53,199.27,1.16M,-0.25%
Feb 21 2006,201.04,199.72,201.65,199.25,2.30M,0.97%
Feb 20 2006,199.10,197.79,199.72,196.39,2.64M,1.53%
Feb 17 2006,196.10,199.11,199.89,195.49,2.92M,-0.25%
Feb 16 2006,196.60,196.10,197.88,194.53,5.28M,0.60%
Feb 15 2006,195.42,198.86,198.86,193.68,4.21M,0.05%
Feb 14 2006,195.32,201.53,201.53,194.77,6.96M,-1.96%
Feb 13 2006,199.23,201.48,201.53,198.87,2.02M,-1.12%
Feb 10 2006,201.48,201.55,202.49,198.52,2.73M,0.43%
Feb 08 2006,200.62,201.04,201.78,199.40,3.33M,-0.69%
Feb 07 2006,202.02,202.73,204.36,198.42,7.00M,-0.30%
Feb 06 2006,202.62,196.69,203.10,196.26,2.89M,2.96%
Feb 03 2006,196.80,197.90,198.85,194.58,4.36M,-0.36%
Feb 02 2006,197.52,201.53,202.25,196.66,3.14M,-1.79%
Feb 01 2006,201.12,199.84,202.49,199.16,3.90M,-0.23%
Jan 31 2006,201.58,202.69,202.69,199.40,1.50M,0.69%
Jan 30 2006,200.19,200.97,202.69,199.37,1.38M,-0.01%
Jan 27 2006,200.22,202.73,202.73,199.19,3.00M,0.48%
Jan 25 2006,199.26,198.99,200.31,198.33,6.37M,0.52%
Jan 24 2006,198.22,197.30,198.99,196.75,1.89M,1.26%
Jan 23 2006,195.75,197.30,197.30,194.44,2.28M,-1.33%
Jan 20 2006,198.39,199.72,201.51,197.30,3.29M,-0.39%
